sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,product_online,tax_class_name,visibility,price,special_price,url_key,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
PCG-10017,,Default,simple,"Default Category/Categories/Women,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/PRODUCTS/OILS,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/PROTEIN FREE","base,gcc",Pretty Curly Girl - Multi-Use Oil -100ml,1,Taxable Goods,"Catalog, Search",8.5,,pretty-curly-girl-bye-bye-tangles-conditioner-3,"6/26/24, 6:06 PM","8/2/24, 10:10 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"barcode=8720648404504,featured=Yes,hair_concern=Protein Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=Use it on your hair and scalp as a hair growth treatment, a leave-in treatment, a scalp treatment, an overnight treatment or use it to scrunch out the scrunch.  

Use it on your body and nails as a moisturizer.

98% NATURAL INGREDIENTS/VEGAN/NOT TESTED ON ANIMALS,ingredients=Calophyllum Inophyllum Seed Oil, Moringa Oleifera Seed Oil, Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis Oil, Isoamyl Laurate, Isoamyl Cocoate, Parfum, Limonene, Linalool, Citronellol, Citral,mgs_brand=PRETTY CURLY GIRL,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,/o/i/oil_1_.webp,,,,,,,,,,,,,,
PCG-10017,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=Step 2: to detangle, after shampooing apply a generous amount all over the lengths of your hair. Comb your hair and then rinse out.

If you have the time, use it as a treatment and leave it on for 2-5 minutes before you rinse it out. ,ingredients=Aqua, Cetearyl Alcohol, Butyrospermum Parkii Butter (Shea Butter), Behentrimonium Methosulfate (it’s good for conditioning and detangling, this is not a harsh sulfate, it is cg approved), Parfum, Persea Gratissima Oil (Avocado oil), Matcha Powder (Japanese Tea), Theobroma Cacao (Cocoa) Seed Butter, Phenoxyethanol, Tocopherol (Vitamin E), Helianthus Annuus Seed Oil (Alomond oil), Limonene, Ethylhexylglycerin, Linalool, Citronellol, Citral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCG-10017,ar,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=Step 2: to detangle, after shampooing apply a generous amount all over the lengths of your hair. Comb your hair and then rinse out.

If you have the time, use it as a treatment and leave it on for 2-5 minutes before you rinse it out. ,ingredients=Aqua, Cetearyl Alcohol, Butyrospermum Parkii Butter (Shea Butter), Behentrimonium Methosulfate (it’s good for conditioning and detangling, this is not a harsh sulfate, it is cg approved), Parfum, Persea Gratissima Oil (Avocado oil), Matcha Powder (Japanese Tea), Theobroma Cacao (Cocoa) Seed Butter, Phenoxyethanol, Tocopherol (Vitamin E), Helianthus Annuus Seed Oil (Alomond oil), Limonene, Ethylhexylglycerin, Linalool, Citronellol, Citral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCG-10017,uae_en,Default,simple,,,Pretty Curly Girl - Bye Bye Tangles Conditioner,,,,,,pretty-curly-girl-bye-bye-tangles-conditioner-1,,,,,,,,,,,,,,,,,,"how_to_use=Step 2: to detangle, after shampooing apply a generous amount all over the lengths of your hair. Comb your hair and then rinse out.

If you have the time, use it as a treatment and leave it on for 2-5 minutes before you rinse it out. ,ingredients=Aqua, Cetearyl Alcohol, Butyrospermum Parkii Butter (Shea Butter), Behentrimonium Methosulfate (it’s good for conditioning and detangling, this is not a harsh sulfate, it is cg approved), Parfum, Persea Gratissima Oil (Avocado oil), Matcha Powder (Japanese Tea), Theobroma Cacao (Cocoa) Seed Butter, Phenoxyethanol, Tocopherol (Vitamin E), Helianthus Annuus Seed Oil (Alomond oil), Limonene, Ethylhexylglycerin, Linalool, Citronellol, Citral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNC-500017,,Default,simple,"Default Category/Categories/Women,Default Category/Categories/Men,Default Category/Categories/Kids,Default Category/Categories/Women/ACCESSORIES FOR WOMEN,Default Category/Categories/Women/ACCESSORIES FOR WOMEN/BRUSH,Default Category/Categories/Men/ACCESSORIES FOR MEN,Default Category/Categories/Men/ACCESSORIES FOR MEN/BRUSH,Default Category/Categories/Kids/ACCESSORIES FOR KIDS,Default Category/Categories/Kids/ACCESSORIES FOR KIDS/BRUSH,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/COILY HAIR","base,gcc,UAE",Bounce Curl - Define Edge Lift Brush-Tan,1,Taxable Goods,"Catalog, Search",11.5,,bounce-curl-define-edge-lift-brush-1,"7/4/24, 10:47 AM","8/7/24, 9:15 AM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"barcode=850013026913,benefits=<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Effortlessly Divide and Eliminate Frizz: The brush's lateral edges effortlessly divide and eliminate frizz, promoting smoothness and separation in your hair.</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Eco-Friendly Bio-Based Composition: Made from eco-friendly materials, this brush is a sustainable choice for your hair care routine.</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Delicate Vegan Boar Bristles: The brush features vegan boar bristles delicately placed on rounded tips for precise and controlled styling.</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Versatile 3-in-1 Brush: Style your hair effortlessly, add volume, and use the handle to create precise parts and separations.</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Exclusive Patented Design: Our patented brush design is truly one-of-a-kind, ensuring no one else can replicate these innovative features.</p>
</li>
</ul>
<ul>
<li dir=""ltr"" aria-level=""1"">Please note that the brush pad has an air hole that is necessary for ventilation.</li>
</ul>,featured=Yes,google_product_category=Health & Beauty,mgs_brand=BOUNCE CURL,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,/m/a/magical_flaxseed_gel_100ml_1_.png,,,,,,,,,,,,,,
BNC-500017,ar,Default,simple,,,Bounce Curl - Define Edge Lift Brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNC-500017,gcc_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNC-500017,uae_en,Default,simple,,,Bounce Curl - Define Edge Lift Brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSM-VL001,,Default,simple,"Default Category/Categories,Default Category/Categories/Women,Default Category/Categories/Women/PRODUCTS/CLEANSE,Default Category/Categories/Women/PRODUCTS/CLEANSE/SHAMPOO,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/GLYCERIN FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/VEGAN","base,gcc",Curlsmith - Full Body Weightless Cleanser 12oz,1,Taxable Goods,"Catalog, Search",11,,curlsmith-full-body-weightless-cleanser-12oz,"7/4/24, 2:28 PM","8/2/24, 9:35 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"barcode=850035298695,featured=Yes,google_product_category=Health & Beauty,hair_concern=Glycerin Free|Vegan,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<h3>Step 1</h3>
<p>Wet your hair thoroughly, then dispense a generous blob of product on your palms and apply directly to the scalp.</p>
<h3>Step 2</h3>
<p>Massage gently but vigorously to clean the scalp and melt down all dirt and impurities.</p>
<h3>Step 3</h3>
<p>Rinse thoroughly until water runs clear. Repeat steps 1 and 2 to thoroughly cleanse the hair.</p>
<h3>Step 4</h3>
<p>Follow with the Full Body Milk Conditioner, then apply the Hydrate & Plump Leave- In for best results.</p>
<p>&nbsp;</p>,ingredients=WEIGHTLESS CLEANSER 12.0OZ: WATER (AQUA/EAU), GLYCERIN, COCO-GLUCOSIDE, DECYL GLUCOSIDE, SODIUM METHYL COCOYL TAURATE, XANTHAN GUM, SACCHARIDE ISOMERATE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, POLYQUATERNIUM-10, TILIA TOMENTOSA BUD EXTRACT, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, ARCTIUM MAJUS ROOT EXTRACT, ARNICA MONTANA FLOWER EXTRACT, CALENDULA OFFICINALIS FLOWER EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, CITRUS LIMON (LEMON) PEEL EXTRACT, HEDERA HELIX (IVY) LEAF EXTRACT, LAMIUM ALBUM EXTRACT, NASTURTIUM OFFICINALE EXTRACT, PINUS SYLVESTRIS BUD EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, SALVIA OFFICINALIS (SAGE) LEAF EXTRACT, TROPAEOLUM MAJUS FLOWER EXTRACT, PENTYLENE GLYCOL, PANTHENOL, TOCOPHEROL, CYCLODEXTRIN, SODIUM CHLORIDE, CYAMOPSIS TETRAGONOLOBA (GUAR) GUM, FRAGRANCE (PARFUM), CITRIC ACID, SODIUM HYDROXIDE, SODIUM GLUCONATE, SODIUM CITRATE, PHYTIC ACID, SODIUM BENZOATE, POTASSIUM SORBATE, HYDROXYCITRONELLAL, CITRONELLOL,mgs_brand=CURLSMITH - VOLUME RECIPES,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,/6/_/6_1.png,,,,,,,,,,,,,,
CSM-VL002,,Default,simple,"Default Category/Categories/Women,Default Category/Categories/Women/PRODUCTS,Default Category/Categories/Women/PRODUCTS/CONDITION,Default Category/Categories/Women/PRODUCTS/CONDITION/RINSE OUT,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/VEGAN","base,gcc",Curlsmith - Full Body Milk Conditioner 12oz,1,Taxable Goods,"Catalog, Search",11,,curlsmith-full-body-milk-conditioner,"7/4/24, 2:51 PM","8/2/24, 9:35 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"barcode=850035298701,featured=Yes,google_product_category=Health & Beauty,hair_concern=Vegan,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<h3>Step 1</h3>
<p>Apply in the shower on wet hair, after you have fully rinsed out your shampoo.</p>
<h3>Step 2</h3>
<p>Rake through your curls to ensure each one is evenly coated.</p>
<h3>Step 3</h3>
<p>Use your fingers or a brush to gently detangle and remove all knots.</p>
<h3>Step 4</h3>
<p>Leave on for 1-2 minutes, then rinse well. Follow with the Hydrate & Plump Leave-In. Then proceed with your usual styling routine.</p>,ingredients=MILK CONDITIONER 12.0OZ: WATER (AQUA/EAU), CETEARYL ALCOHOL, COCO-CAPRYLATE/CAPRATE, BEHENTRIMONIUM CHLORIDE, HYDROGENATED ETHYLHEXYL OLIVATE, TILIA TOMENTOSA BUD EXTRACT, ARCTIUM MAJUS ROOT EXTRACT, HEDERA HELIX (IVY) LEAF EXTRACT, LAMIUM ALBUM EXTRACT, NASTURTIUM OFFICINALE EXTRACT, PINUS SYLVESTRIS BUD EXTRACT, TROPAEOLUM MAJUS FLOWER EXTRACT, CYCLODEXTRIN, HYDROGENATED OLIVE OIL UNSAPONIFIABLES, GLYCERIN, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, POLYQUATERNIUM-10, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, ARNICA MONTANA FLOWER EXTRACT, CALENDULA OFFICINALIS FLOWER EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, CITRUS LIMON (LEMON) PEEL EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, SALVIA OFFICINALIS (SAGE) LEAF EXTRACT, ISOPROPYL ALCOHOL, PENTYLENE GLYCOL, PANTHENOL, TOCOPHEROL, CYAMOPSIS TETRAGONOLOBA (GUAR) GUM, XANTHAN GUM, ETHYLHEXYLGLYCERIN, FRAGRANCE (PARFUM), CITRIC ACID, SODIUM GLUCONATE, PHYTIC ACID, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM BENZOATE, HYDROXYCITRONELLAL, CITRONELLOL,mgs_brand=CURLSMITH - VOLUME RECIPES,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,/8/_/8_1.png,,,,,,,,,,,,,,
CSM-VL002,ar,Default,simple,,,Curlsmith - Full Body Milk Conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSM-VL003,,Default,simple,"Default Category/Categories/Women,Default Category/Categories/Women/PRODUCTS/CONDITION,Default Category/Categories/Women/PRODUCTS/CONDITION/LEAVE-IN,Default Category/Categories/Women/PRODUCTS/MOISTURIZE,Default Category/Categories/Women/PRODUCTS/MOISTURIZE/LEAVE IN,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR","base,gcc",Curlsmith - Hydrate & Plump Leave-In 8oz,1,Taxable Goods,"Catalog, Search",11.5,,curlsmith-hydrate-plump-leave-in-8oz,"7/4/24, 3:13 PM","8/2/24, 9:40 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"barcode=850035298718,featured=Yes,google_product_category=Health & Beauty,hair_concern=Vegan,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=Step 1
Start with a dime-size amount. Add more if needed. A little goes a long way

Step 2
Rake the product through soaking wet hair in sections for even distribution.

Step 3
Use the 'praying hands' method to smooth the strands. This helps to seal the cuticles and reduce frizz!

Step 4
Follow up with your favorite styler for maximum volume.,ingredients=PLUMP LEAVE IN 8.0OZ: WATER (AQUA/EAU), DICAPRYLYL CARBONATE, CETEARYL ALCOHOL, COCO-CAPRYLATE/CAPRATE, RICINUS COMMUNIS (CASTOR) SEED OIL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, PANTHENOL, BUTYROSPERMUM PARKII (SHEA) BUTTER, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, POLYQUATERNIUM-10, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, TILIA TOMENTOSA BUD EXTRACT, ARCTIUM MAJUS ROOT EXTRACT, ARNICA MONTANA FLOWER EXTRACT, CALENDULA OFFICINALIS FLOWER EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, CITRUS LIMON (LEMON) PEEL EXTRACT, HEDERA HELIX (IVY) LEAF EXTRACT, LAMIUM ALBUM EXTRACT, NASTURTIUM OFFICINALE EXTRACT, PINUS SYLVESTRIS BUD EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, SALVIA OFFICINALIS (SAGE) LEAF EXTRACT, TROPAEOLUM MAJUS FLOWER EXTRACT, ISOPROPYL ALCOHOL, PENTYLENE GLYCOL, TOCOPHEROL, MALTODEXTRIN, CYCLODEXTRIN, PVP, CYAMOPSIS TETRAGONOLOBA (GUAR) GUM, XANTHAN GUM, MALTODEXTRIN/VP COPOLYMER, ETHYLHEXYLGLYCERIN, FRAGRANCE (PARFUM), CITRIC ACID, SODIUM GLUCONATE, PHYTIC ACID, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM BENZOATE, HYDROXYCITRONELLAL, CITRONELLOL,mgs_brand=CURLSMITH - VOLUME RECIPES,sm_featured=No,warnings=[mgz_pagebuilder]{""elements"":[],""pid"":""idmq9c9006ac""}[/mgz_pagebuilder]",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,/1/0/10.png,,,,,,,,,,,,,,
CSM-VL004,,Default,simple,"Default Category/Categories/Women,Default Category/Categories/Women/PRODUCTS/REFRESH,Default Category/Categories/Women/PRODUCTS/REFRESH/REFRESH\/DETANGLING SPRAY,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/VEGAN","base,gcc",Curlsmith - Root Boost Uplifting Spray 6oz,1,Taxable Goods,"Catalog, Search",12,,curlsmith-root-boost-uplifting-spray-6oz,"7/4/24, 3:25 PM","8/2/24, 9:40 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"barcode=850005417316,featured=Yes,google_product_category=Health & Beauty,hair_concern=Vegan,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<h3>Step 1</h3>
<p>Apply to clean wet hair and after using a leave-in conditioner.</p>
<h3>Step 2</h3>
<p>Spray generously section by section concentrating on roots for volume.</p>
<h3>Step 3</h3>
<p>Work the product evenly throughout the hair focusing on the roots.</p>
<h3>Step 4</h3>
<p>Follow with other styler as desired. Then, air dry or diffuse.</p>,ingredients=UPLIFTING SPRAY 6.0OZ: WATER (AQUA/EAU), PROPANEDIOL, SODIUM POLYITACONATE, PEG-40 HYDROGENATED CASTOR OIL, GLYCERIN, TILIA TOMENTOSA BUD EXTRACT, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, ARCTIUM MAJUS ROOT EXTRACT, ARNICA MONTANA FLOWER EXTRACT, CALENDULA OFFICINALIS FLOWER EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, CITRUS LIMON (LEMON) PEEL EXTRACT, HEDERA HELIX (IVY) LEAF EXTRACT, LAMIUM ALBUM EXTRACT, NASTURTIUM OFFICINALE EXTRACT, PINUS SYLVESTRIS BUD EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, SALVIA OFFICINALIS (SAGE) LEAF EXTRACT, TROPAEOLUM MAJUS FLOWER EXTRACT, PENTYLENE GLYCOL, TOCOPHEROL, MALTODEXTRIN, CYCLODEXTRIN, PVP, SCLEROTIUM GUM, CYAMOPSIS TETRAGONOLOBA (GUAR) GUM, XANTHAN GUM, MALTODEXTRIN/VP COPOLYMER, ETHYLHEXYLGLYCERIN, FRAGRANCE (PARFUM), CITRIC ACID, SODIUM GLUCONATE, PHYTIC ACID, SODIUM BENZOATE, POTASSIUM SORBATE, PHENOXYETHANOL, HYDROXYCITRONELLAL, CITRONELLOL,mgs_brand=CURLSMITH - VOLUME RECIPES,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,/9/_/9.png,,,,,,,,,,,,,,
CSM-VL005,,Default,simple,"Default Category/Categories/Women,Default Category/Categories/Women/PRODUCTS/STYLE,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR","base,gcc",Curlsmith - Full Body Volumizing Lotion 8oz,1,Taxable Goods,"Catalog, Search",12,,curlsmith-full-body-volumizing-lotion-8oz,"7/4/24, 3:34 PM","8/2/24, 9:40 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"barcode=850035298732,featured=Yes,google_product_category=Health & Beauty,hair_concern=Vegan,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<h3>Step 1</h3>
<p>Twist pump to unlock. Rub the product between your hands and apply on soaking wet hair.</p>
<h3>Step 2</h3>
<p>Use the raking method to evenly distribute the product throughout your hair.</p>
<h3>Step 3</h3>
<p>Follow with the scrunching method to encourage and enhance your curl pattern.</p>
<h3>Step 4</h3>
<p>Air dry or diffuse. Make sure you flip your head in all directions while drying to increase volume. Do not touch hair while drying.</p>,ingredients=VOLUMIZING LOTION 8.0OZ: WATER (AQUA/EAU), VP/VA COPOLYMER, CETEARYL ALCOHOL, DIHEPTYL SUCCINATE, POLYQUATERNIUM-110, GLYCERIN, BEHENTRIMONIUM CHLORIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CAPRYLOYL GLYCERIN/SEBACIC ACID COPOLYMER, LAURTRIMONIUM CHLORIDE, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, TILIA TOMENTOSA BUD EXTRACT, ARCTIUM MAJUS ROOT EXTRACT, ARNICA MONTANA FLOWER EXTRACT, CALENDULA OFFICINALIS FLOWER EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, CITRUS LIMON (LEMON) PEEL EXTRACT, HEDERA HELIX (IVY) LEAF EXTRACT, LAMIUM ALBUM EXTRACT, NASTURTIUM OFFICINALE EXTRACT, PINUS SYLVESTRIS BUD EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, SALVIA OFFICINALIS (SAGE) LEAF EXTRACT, TROPAEOLUM MAJUS FLOWER EXTRACT, ISOPROPYL ALCOHOL, PENTYLENE GLYCOL, TOCOPHEROL, CYCLODEXTRIN, CYAMOPSIS TETRAGONOLOBA (GUAR) GUM, XANTHAN GUM, ETHYLHEXYLGLYCERIN, FRAGRANCE (PARFUM), CITRIC ACID, SODIUM GLUCONATE, PHYTIC ACID, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM BENZOATE, SODIUM BISULFITE, HYDROXYCITRONELLAL, CITRONELLOL,mgs_brand=CURLSMITH - VOLUME RECIPES,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,/5/_/5_1.png,,,,,,,,,,,,,,
INS-LSG-12-01-P,,Default,simple,"Default Category/Categories/Women/PRODUCTS/STYLE/GEL,Default Category/Categories/Men/PRODUCTS/STYLE/GEL,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@curlswith.vee,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR CONCERNS/GLYCERIN FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/COCONUT OIL FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/GLYCERIN FREE,Default Category/Categories/Men/SHOP/SHOP BY HAIR CONCERNS/COCONUT OIL FREE,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@haya_aldoserri,Default Category/Categories/Women/PRODUCTS/STYLE/ONE & DONE STYLERS,Default Category/Categories/Women/PRODUCTS/CLEARANCE","base,gcc,UAE",Inahsi Naturals - Liquid Styling Gel- 12oz,1,Taxable Goods,"Catalog, Search",8.5,3.9,inahsi-naturals-liquid-styling-gel-2,"7/6/24, 11:20 AM","7/11/24, 12:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=No,hair_concern=Coconut Oil Free|Glycerin Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<p><strong>For wavy-curly hair types:</strong>&nbsp;Shampoo and condition hair. Section hair and detangle each section using&nbsp;<strong>Pamper My Curls All-in-One Moisture Mist.</strong>&nbsp;While hair is wet or damp, apply gel to hair quickly and evenly from root to tip. &nbsp;For more defined curls, scrunch or twist your hair. Flip hair upside down and scrunch product in evenly to create more volume. Avoid Contact with Eyes.</p>,ingredients=Aqua (Water/Eau), Aloe Barbadensis (Aloe Vera) Extract, Hydrolyzed Rice Protein, Hydrolyzed Quinoa, Hydroxyethylcellulose, Caprylyl Glycol, Phenoxyethanol, Sorbic Acid, Cetrimonium Chloride, Chamomille Recutita (Matricaria) Flower Extract, Urtica Dioica (Nettle) Leaf Extract, Polyquaternium-10,mgs_brand=INAHSI NATURALS,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,0,0,1,0,0,0,,,,,,,/l/i/liquidstylinggel12oz_720x.webp,,,,,,,,,,,,,,
